Format Version,1.23,Take Name,Take 2023-05-09 06.27.02 PM_009,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2023-05-09 06.33.52.381 오후,Capture Start Frame,515868,Total Frames in Take,535,Total Exported Frames,535,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
16,0.133333,0.623859,0.779309,0.029303,0.051170,0.007218,0.622851,-0.572773,0.000938,-0.091584,0.620289,-0.584646,0.952742,0.040172,0.665806,-0.569218,0.745297,0.005699,0.589699,-0.570593,0.719194,0.074586,0.615609,-0.566635,0.694081,-0.020519,0.311055,-0.240089,-0.919337,0.039442,0.276334,-0.408826,0.001094,0.078055,0.266108,-0.418123,0.922422,-0.016552,0.246655,-0.463207,0.967400,0.014495,0.279157,-0.408114,0.843111,0.093460,0.292032,-0.377987,0.736169,0.046057,0.303008,-0.366722,0.885258,-0.017752,0.306430,-0.369496,0.978893,0.078430,0.241063,-0.458384,0.899595,-0.134057,0.673391,-0.528797,,,,,,,,,,,,,-0.091369,0.620250,-0.584667,0.040092,0.665557,-0.568272,0.005683,0.590022,-0.571638,0.074483,0.615792,-0.567941,0.078135,0.266238,-0.417923,-0.016640,0.246651,-0.463316,0.014581,0.278989,-0.407567,0.093588,0.292141,-0.378743,0.045867,0.302885,-0.366431,-0.017803,0.306486,-0.369590,0.078413,0.240886,-0.458085
17,0.141667,0.623964,0.779156,0.028416,0.052696,0.007189,0.622849,-0.572688,0.000942,-0.091599,0.620301,-0.584680,0.945113,0.040161,0.665798,-0.569232,0.754626,0.005649,0.589705,-0.570402,0.726474,0.074544,0.615591,-0.566440,0.669232,-0.020547,0.311096,-0.240011,-0.919343,0.039443,0.276333,-0.408819,0.001095,0.078056,0.266103,-0.418115,0.937128,-0.016552,0.246668,-0.463207,0.964924,0.014497,0.279160,-0.408109,0.855215,0.093462,0.292021,-0.377975,0.806455,0.046059,0.303001,-0.366712,0.907955,-0.017749,0.306432,-0.369489,0.969776,0.078429,0.241064,-0.458379,0.913042,-0.134063,0.673401,-0.528697,,,,,,,,,,,,,-0.091416,0.620252,-0.584674,0.040095,0.665564,-0.568273,0.005648,0.590030,-0.571452,0.074441,0.615751,-0.567647,0.078128,0.266222,-0.417883,-0.016641,0.246668,-0.463322,0.014586,0.278995,-0.407570,0.093585,0.292135,-0.378749,0.045874,0.302881,-0.366407,-0.017800,0.306483,-0.369583,0.078417,0.240891,-0.458099
18,0.150000,0.623934,0.779167,0.028482,0.052855,0.007201,0.622853,-0.572667,0.000939,-0.091583,0.620298,-0.584691,0.952575,0.040169,0.665804,-0.569204,0.752774,0.005662,0.589709,-0.570378,0.725217,0.074555,0.615600,-0.566396,0.694538,-0.020482,0.311004,-0.240092,-0.919354,0.039447,0.276350,-0.408865,0.001092,0.078059,0.266123,-0.418164,0.932265,-0.016553,0.246668,-0.463238,0.963566,0.014500,0.279175,-0.408151,0.857526,0.093469,0.292051,-0.378032,0.802204,0.046066,0.303028,-0.366764,0.905878,-0.017743,0.306451,-0.369533,0.970510,0.078430,0.241074,-0.458423,0.917595,-0.134054,0.673401,-0.528854,,,,,,,,,,,,,-0.091366,0.620256,-0.584712,0.040087,0.665574,-0.568281,0.005654,0.590036,-0.571427,0.074442,0.615765,-0.567681,0.078136,0.266213,-0.417851,-0.016644,0.246656,-0.463323,0.014587,0.279003,-0.407597,0.093607,0.292241,-0.379058,0.045871,0.302886,-0.366402,-0.017812,0.306479,-0.369535,0.078419,0.240886,-0.458093
19,0.158333,0.623955,0.779145,0.028127,0.053118,0.007185,0.622850,-0.572658,0.000937,-0.091600,0.620296,-0.584676,0.944237,0.040159,0.665801,-0.569234,0.761311,0.005643,0.589709,-0.570340,0.725284,0.074539,0.615595,-0.566383,0.674963,-0.020599,0.311108,-0.240034,-0.919332,0.039445,0.276329,-0.408812,0.001094,0.078058,0.266103,-0.418109,0.916343,-0.016548,0.246664,-0.463203,0.968830,0.014498,0.279153,-0.408101,0.853348,0.093462,0.292018,-0.377966,0.736925,0.046058,0.302993,-0.366702,0.891191,-0.017750,0.306420,-0.369480,0.981245,0.078434,0.241067,-0.458375,0.904977,-0.134063,0.673402,-0.528773,,,,,,,,,,,,,-0.091410,0.620251,-0.584698,0.040085,0.665572,-0.568274,0.005643,0.590031,-0.571350,0.074437,0.615750,-0.567608,0.078132,0.266211,-0.417862,-0.016637,0.246681,-0.463349,0.014591,0.278990,-0.407592,0.093583,0.292164,-0.378800,0.045864,0.302861,-0.366388,-0.017801,0.306472,-0.369557,0.078416,0.240869,-0.458027
20,0.166667,0.623976,0.779135,0.028382,0.052898,0.007196,0.622848,-0.572642,0.000944,-0.091589,0.620303,-0.584659,0.951015,0.040170,0.665797,-0.569189,0.752675,0.005654,0.589705,-0.570345,0.734950,0.074550,0.615589,-0.566373,0.690259,-0.020491,0.311070,-0.240042,-0.919345,0.039447,0.276342,-0.408838,0.001096,0.078059,0.266112,-0.418134,0.930171,-0.016548,0.246669,-0.463221,0.956907,0.014500,0.279169,-0.408128,0.864313,0.093466,0.292036,-0.377998,0.786207,0.046063,0.303016,-0.366735,0.902016,-0.017745,0.306445,-0.369511,0.973431,0.078433,0.241067,-0.458395,0.899888,-0.134061,0.673394,-0.528742,0.078237,0.751738,-0.559789,,,,,,,,,,-0.091369,0.620260,-0.584685,0.040084,0.665566,-0.568258,0.005663,0.590052,-0.571448,0.074427,0.615743,-0.567645,0.078132,0.266225,-0.417888,-0.016643,0.246672,-0.463359,0.014594,0.278995,-0.407559,0.093586,0.292165,-0.378830,0.045871,0.302885,-0.366405,-0.017798,0.306490,-0.369565,0.078420,0.240900,-0.458113
21,0.175000,0.623959,0.779156,0.028343,0.052798,0.007196,0.622857,-0.572648,0.000949,-0.091592,0.620307,-0.584645,0.943612,0.040168,0.665806,-0.569199,0.759218,0.005656,0.589713,-0.570353,0.711123,0.074551,0.615600,-0.566393,0.678292,-0.020488,0.311097,-0.240040,-0.919337,0.039446,0.276343,-0.408843,0.001095,0.078058,0.266113,-0.418136,0.930001,-0.016547,0.246670,-0.463229,0.958096,0.014499,0.279169,-0.408133,0.849413,0.093463,0.292036,-0.377999,0.787438,0.046059,0.303016,-0.366738,0.899111,-0.017748,0.306446,-0.369519,0.977955,0.078434,0.241068,-0.458397,0.918061,-0.134058,0.673397,-0.528836,,,,,,,,,,,,,-0.091374,0.620258,-0.584638,0.040085,0.665573,-0.568278,0.005654,0.590062,-0.571503,0.074434,0.615759,-0.567641,0.078134,0.266221,-0.417888,-0.016641,0.246668,-0.463335,0.014588,0.279007,-0.407606,0.093588,0.292167,-0.378823,0.045861,0.302903,-0.366459,-0.017797,0.306492,-0.369592,0.078419,0.240884,-0.458077
22,0.183333,0.623968,0.779136,0.028210,0.053056,0.007183,0.622855,-0.572659,0.000935,-0.091602,0.620305,-0.584679,0.944220,0.040157,0.665804,-0.569226,0.761469,0.005640,0.589713,-0.570348,0.699706,0.074536,0.615597,-0.566385,0.684163,-0.020561,0.311094,-0.240059,-0.919331,0.039446,0.276340,-0.408824,0.001094,0.078059,0.266113,-0.418120,0.929637,-0.016546,0.246669,-0.463211,0.964451,0.014499,0.279164,-0.408113,0.860332,0.093463,0.292033,-0.377980,0.789123,0.046059,0.303008,-0.366716,0.909793,-0.017749,0.306433,-0.369494,0.975180,0.078435,0.241074,-0.458384,0.907525,-0.134056,0.673393,-0.528755,,,,,,,,,,,,,-0.091415,0.620260,-0.584705,0.040087,0.665572,-0.568238,0.005633,0.590029,-0.571327,0.074439,0.615759,-0.567640,0.078139,0.266233,-0.417878,-0.016639,0.246658,-0.463298,0.014586,0.279013,-0.407617,0.093587,0.292153,-0.378782,0.045868,0.302896,-0.366441,-0.017804,0.306473,-0.369548,0.078417,0.240884,-0.458059
23,0.191667,0.623940,0.779177,0.028553,0.052603,0.007198,0.622848,-0.572651,0.000943,-0.091590,0.620296,-0.584645,0.945198,0.040167,0.665798,-0.569179,0.764540,0.005661,0.589703,-0.570375,0.715465,0.074554,0.615594,-0.566403,0.684435,-0.020476,0.311118,-0.239999,-0.919341,0.039444,0.276342,-0.408827,0.001093,0.078056,0.266109,-0.418119,0.936505,-0.016549,0.246675,-0.463216,0.967036,0.014497,0.279171,-0.408119,0.862651,0.093461,0.292030,-0.377981,0.784381,0.046058,0.303014,-0.366722,0.909128,-0.017749,0.306449,-0.369505,0.982284,0.078431,0.241064,-0.458381,0.912080,-0.134064,0.673400,-0.528758,,,,,,,,,,,,,-0.091375,0.620253,-0.584656,0.040083,0.665566,-0.568270,0.005662,0.590039,-0.571462,0.074439,0.615753,-0.567650,0.078134,0.266222,-0.417906,-0.016637,0.246670,-0.463315,0.014591,0.279009,-0.407602,0.093580,0.292172,-0.378823,0.045868,0.302899,-0.366435,-0.017802,0.306483,-0.369537,0.078415,0.240890,-0.458076
24,0.200000,0.623938,0.779165,0.028482,0.052838,0.007200,0.622845,-0.572653,0.000954,-0.091585,0.620291,-0.584674,0.944452,0.040169,0.665796,-0.569190,0.757740,0.005661,0.589701,-0.570364,0.709482,0.074554,0.615591,-0.566384,0.678362,-0.020503,0.311092,-0.240033,-0.919340,0.039446,0.276342,-0.408831,0.001095,0.078058,0.266112,-0.418126,0.935282,-0.016548,0.246671,-0.463217,0.962660,0.014499,0.279169,-0.408121,0.851931,0.093464,0.292034,-0.377988,0.795060,0.046061,0.303014,-0.366726,0.903977,-0.017747,0.306444,-0.369506,0.978020,0.078433,0.241068,-0.458388,0.914508,-0.134061,0.673387,-0.528762,,,,,,,,,,,,,-0.091367,0.620247,-0.584685,0.040084,0.665557,-0.568254,0.005655,0.590043,-0.571475,0.074443,0.615756,-0.567655,0.078138,0.266233,-0.417911,-0.016635,0.246674,-0.463338,0.014582,0.278997,-0.407561,0.093588,0.292160,-0.378789,0.045876,0.302890,-0.366413,-0.017805,0.306482,-0.369560,0.078421,0.240892,-0.458095
25,0.208333,0.623982,0.779127,0.028400,0.052937,0.007192,0.622839,-0.572694,0.000936,-0.091592,0.620295,-0.584720,0.952686,0.040167,0.665787,-0.569240,0.760126,0.005649,0.589696,-0.570397,0.731242,0.074545,0.615578,-0.566420,0.692552,-0.020548,0.311079,-0.240045,-0.919340,0.039442,0.276344,-0.408836,0.001093,0.078055,0.266116,-0.418133,0.930859,-0.016552,0.246674,-0.463221,0.961984,0.014496,0.279169,-0.408125,0.860600,0.093461,0.292036,-0.377994,0.780077,0.046058,0.303013,-0.366729,0.905356,-0.017750,0.306440,-0.369505,0.980966,0.078429,0.241076,-0.458396,0.905000,-0.134060,0.673401,-0.528789,,,,,,,,,,,,,-0.091407,0.620253,-0.584716,0.040098,0.665549,-0.568313,0.005652,0.590012,-0.571425,0.074441,0.615745,-0.567634,0.078129,0.266236,-0.417895,-0.016640,0.246675,-0.463345,0.014586,0.279002,-0.407600,0.093581,0.292180,-0.378854,0.045870,0.302882,-0.366428,-0.017801,0.306484,-0.369541,0.078418,0.240887,-0.458066
26,0.216667,0.623941,0.779183,0.028926,0.052294,0.007200,0.622839,-0.572645,0.000945,-0.091587,0.620292,-0.584640,0.941084,0.040166,0.665788,-0.569133,0.775646,0.005666,0.589692,-0.570401,0.723319,0.074557,0.615583,-0.566406,0.693574,-0.020566,0.311079,-0.240048,-0.919339,0.039444,0.276333,-0.408816,0.001094,0.078057,0.266106,-0.418113,0.926973,-0.016551,0.246663,-0.463202,0.959829,0.014497,0.279157,-0.408104,0.850427,0.093463,0.292025,-0.377974,0.791282,0.046059,0.303001,-0.366708,0.909699,-0.017749,0.306427,-0.369484,0.975340,0.078431,0.241067,-0.458378,0.906817,-0.134057,0.673397,-0.528784,,,,,,,,,,,,,-0.091361,0.620254,-0.584695,0.040089,0.665552,-0.568270,0.005658,0.590022,-0.571457,0.074443,0.615743,-0.567616,0.078135,0.266218,-0.417855,-0.016642,0.246671,-0.463334,0.014586,0.278986,-0.407538,0.093582,0.292155,-0.378790,0.045871,0.302884,-0.366424,-0.017798,0.306470,-0.369558,0.078420,0.240876,-0.458057
27,0.225000,0.623935,0.779193,0.028821,0.052276,0.007198,0.622833,-0.572702,0.000929,-0.091592,0.620284,-0.584681,0.953140,0.040164,0.665783,-0.569201,0.763411,0.005664,0.589686,-0.570453,0.704638,0.074556,0.615579,-0.566473,0.710978,-0.020470,0.311118,-0.240010,-0.919338,0.039446,0.276342,-0.408832,0.001094,0.078059,0.266109,-0.418123,0.930711,-0.016546,0.246672,-0.463220,0.961736,0.014500,0.279170,-0.408124,0.851100,0.093463,0.292031,-0.377986,0.788684,0.046060,0.303015,-0.366727,0.895687,-0.017747,0.306448,-0.369511,0.971120,0.078435,0.241064,-0.458384,0.919750,-0.134058,0.673393,-0.528808,,,,,,,,,,,,,-0.091411,0.620236,-0.584670,0.040093,0.665551,-0.568287,0.005690,0.590032,-0.571583,0.074438,0.615722,-0.567614,0.078142,0.266214,-0.417881,-0.016635,0.246676,-0.463345,0.014587,0.278989,-0.407563,0.093585,0.292160,-0.378812,0.045870,0.302889,-0.366378,-0.017799,0.306500,-0.369600,0.078419,0.240902,-0.458108
28,0.233333,0.623945,0.779175,0.029383,0.052106,0.007213,0.622824,-0.572664,0.000937,-0.091571,0.620284,-0.584690,0.945493,0.040176,0.665771,-0.569102,0.779829,0.005679,0.589675,-0.570452,0.707638,0.074568,0.615565,-0.566413,0.693379,-0.020534,0.311017,-0.240108,-0.919345,0.039443,0.276346,-0.408837,0.001094,0.078056,0.266121,-0.418138,0.929296,-0.016554,0.246665,-0.463214,0.962212,0.014496,0.279168,-0.408124,0.853766,0.093464,0.292047,-0.378003,0.790346,0.046060,0.303020,-0.366734,0.913493,-0.017748,0.306440,-0.369504,0.978796,0.078429,0.241077,-0.458399,0.908296,-0.134057,0.673394,-0.528727,,,,,,,,,,,,,-0.091358,0.620241,-0.584673,0.040095,0.665544,-0.568255,0.005693,0.590013,-0.571571,0.074442,0.615720,-0.567623,0.078136,0.266234,-0.417891,-0.016644,0.246671,-0.463336,0.014585,0.278996,-0.407572,0.093584,0.292184,-0.378822,0.045869,0.302904,-0.366470,-0.017797,0.306481,-0.369560,0.078416,0.240890,-0.458084
29,0.241667,0.623935,0.779186,0.028589,0.052512,0.007208,0.622825,-0.572657,0.000943,-0.091581,0.620272,-0.584643,0.942529,0.040176,0.665776,-0.569182,0.780600,0.005672,0.589680,-0.570387,0.724446,0.074565,0.615571,-0.566418,0.694521,-0.020474,0.311056,-0.240056,-0.919347,0.039447,0.276345,-0.408834,0.001093,0.078059,0.266115,-0.418129,0.933907,-0.016549,0.246668,-0.463214,0.954266,0.014500,0.279171,-0.408122,0.859431,0.093466,0.292041,-0.377995,0.790997,0.046063,0.303021,-0.366731,0.911309,-0.017745,0.306449,-0.369507,0.977818,0.078432,0.241068,-0.458389,0.900224,-0.134059,0.673558,-0.529139,0.078249,0.751709,-0.559847,,,,,,,,,,-0.091357,0.620230,-0.584675,0.040105,0.665549,-0.568337,0.005663,0.590004,-0.571440,0.074445,0.615730,-0.567623,0.078137,0.266236,-0.417908,-0.016634,0.246678,-0.463376,0.014585,0.279012,-0.407590,0.093589,0.292164,-0.378812,0.045872,0.302906,-0.366455,-0.017796,0.306494,-0.369564,0.078412,0.240877,-0.458039
30,0.250000,0.623944,0.779184,0.029173,0.052102,0.007218,0.622813,-0.572688,0.000941,-0.091570,0.620271,-0.584686,0.944852,0.040182,0.665761,-0.569149,0.785266,0.005684,0.589665,-0.570465,0.698805,0.074575,0.615556,-0.566453,0.699168,-0.020543,0.311040,-0.240097,-0.919340,0.039444,0.276339,-0.408828,0.001097,0.078056,0.266114,-0.418127,0.929778,-0.016552,0.246660,-0.463208,0.955120,0.014496,0.279162,-0.408115,0.844624,0.093463,0.292038,-0.377991,0.788582,0.046059,0.303012,-0.366724,0.913389,-0.017750,0.306432,-0.369495,0.978748,0.078430,0.241071,-0.458389,0.906940,-0.134046,0.673385,-0.528799,,,,,,,,,,,,,-0.091359,0.620224,-0.584640,0.040105,0.665534,-0.568324,0.005693,0.590004,-0.571621,0.074450,0.615714,-0.567639,0.078137,0.266220,-0.417880,-0.016640,0.246680,-0.463363,0.014585,0.278971,-0.407530,0.093583,0.292174,-0.378817,0.045870,0.302903,-0.366454,-0.017801,0.306473,-0.369549,0.078416,0.240886,-0.458067
31,0.258333,0.623951,0.779164,0.029683,0.052037,0.007224,0.622807,-0.572701,0.000934,-0.091557,0.620273,-0.584754,0.944852,0.040186,0.665753,-0.569106,0.785266,0.005690,0.589657,-0.570508,0.698805,0.074578,0.615545,-0.566436,0.699168,-0.020473,0.311078,-0.240082,-0.919332,0.039447,0.276338,-0.408820,0.001093,0.078060,0.266110,-0.418113,0.929778,-0.016545,0.246658,-0.463202,0.955120,0.014500,0.279163,-0.408110,0.844624,0.093464,0.292037,-0.377978,0.788582,0.046060,0.303015,-0.366717,0.913389,-0.017749,0.306439,-0.369496,0.978748,0.078436,0.241063,-0.458373,0.906940,-0.134059,0.673381,-0.528740,,,,,,,,,,,,,-0.091350,0.620227,-0.584704,0.040116,0.665527,-0.568295,0.005694,0.589979,-0.571611,0.074453,0.615713,-0.567652,0.078139,0.266228,-0.417889,-0.016634,0.246666,-0.463344,0.014586,0.278995,-0.407564,0.093582,0.292156,-0.378756,0.045875,0.302901,-0.366453,-0.017799,0.306483,-0.369551,0.078424,0.240881,-0.458057
32,0.266667,0.623902,0.779283,0.029160,0.051140,0.007232,0.622815,-0.572777,0.000929,-0.091573,0.620263,-0.584628,0.945602,0.040192,0.665767,-0.569238,0.788847,0.005710,0.589664,-0.570591,0.712646,0.074600,0.615567,-0.566653,0.691631,-0.020521,0.311113,-0.240026,-0.919334,0.039447,0.276344,-0.408844,0.001093,0.078059,0.266114,-0.418138,0.933645,-0.016545,0.246675,-0.463233,0.958310,0.014500,0.279170,-0.408135,0.855618,0.093464,0.292034,-0.377998,0.800964,0.046060,0.303013,-0.366737,0.914672,-0.017748,0.306443,-0.369518,0.978552,0.078436,0.241072,-0.458401,0.908856,-0.134045,0.673388,-0.528870,,,,,,,,,,,,,-0.091357,0.620223,-0.584647,0.040118,0.665527,-0.568335,0.005696,0.589976,-0.571621,0.074487,0.615751,-0.567946,0.078132,0.266216,-0.417877,-0.016629,0.246689,-0.463389,0.014587,0.278996,-0.407572,0.093586,0.292179,-0.378868,0.045869,0.302889,-0.366417,-0.017803,0.306476,-0.369541,0.078416,0.240905,-0.458121
33,0.275000,0.623915,0.779205,0.029512,0.051952,0.007226,0.622812,-0.572695,0.000938,-0.091559,0.620266,-0.584714,0.945078,0.040184,0.665761,-0.569119,0.765796,0.005695,0.589662,-0.570496,0.730736,0.074582,0.615557,-0.566453,0.672393,-0.020539,0.311137,-0.240020,-0.919327,0.039443,0.276335,-0.408833,0.001094,0.078056,0.266106,-0.418125,0.927614,-0.016547,0.246669,-0.463226,0.955607,0.014496,0.279161,-0.408124,0.851149,0.093459,0.292024,-0.377984,0.777277,0.046055,0.303003,-0.366725,0.901674,-0.017753,0.306433,-0.369508,0.982938,0.078434,0.241066,-0.458390,0.918397,-0.134046,0.673376,-0.528784,,,,,,,,,,,,,-0.091357,0.620219,-0.584665,0.040113,0.665528,-0.568293,0.005703,0.589995,-0.571657,0.074458,0.615723,-0.567631,0.078134,0.266228,-0.417903,-0.016634,0.246679,-0.463377,0.014584,0.278989,-0.407562,0.093583,0.292141,-0.378776,0.045869,0.302887,-0.366440,-0.017809,0.306474,-0.369557,0.078420,0.240880,-0.458060
34,0.283333,0.623954,0.779163,0.029581,0.052074,0.007226,0.622806,-0.572702,0.000932,-0.091556,0.620271,-0.584748,0.946547,0.040188,0.665752,-0.569118,0.784730,0.005691,0.589656,-0.570502,0.698009,0.074580,0.615544,-0.566440,0.700968,-0.020532,0.311077,-0.240063,-0.919336,0.039443,0.276337,-0.408826,0.001096,0.078056,0.266109,-0.418122,0.933689,-0.016551,0.246663,-0.463210,0.956347,0.014496,0.279161,-0.408115,0.851444,0.093461,0.292032,-0.377984,0.797580,0.046057,0.303008,-0.366720,0.910257,-0.017751,0.306433,-0.369497,0.978747,0.078431,0.241067,-0.458384,0.905294,-0.134046,0.673377,-0.528786,,,,,,,,,,,,,-0.091352,0.620224,-0.584672,0.040121,0.665524,-0.568334,0.005695,0.589975,-0.571632,0.074454,0.615716,-0.567625,0.078137,0.266213,-0.417855,-0.016638,0.246671,-0.463342,0.014579,0.278988,-0.407590,0.093583,0.292163,-0.378808,0.045873,0.302895,-0.366441,-0.017806,0.306473,-0.369533,0.078418,0.240887,-0.458070
35,0.291667,0.623890,0.779297,0.029395,0.050924,0.007234,0.622810,-0.572780,0.000929,-0.091571,0.620257,-0.584628,0.944245,0.040191,0.665762,-0.569215,0.795073,0.005715,0.589657,-0.570614,0.706539,0.074603,0.615562,-0.566664,0.699120,-0.020498,0.311089,-0.240050,-0.919337,0.039445,0.276340,-0.408837,0.001094,0.078057,0.266111,-0.418131,0.925699,-0.016548,0.246666,-0.463222,0.960339,0.014498,0.279166,-0.408127,0.860304,0.093462,0.292034,-0.377994,0.789184,0.046059,0.303013,-0.366732,0.911617,-0.017749,0.306441,-0.369511,0.980791,0.078433,0.241067,-0.458392,0.909481,-0.134012,0.673383,-0.528970,,,,,,,,,,,,,-0.091351,0.620218,-0.584668,0.040112,0.665528,-0.568308,0.005696,0.589968,-0.571617,0.074496,0.615738,-0.567948,0.078133,0.266219,-0.417881,-0.016636,0.246675,-0.463356,0.014583,0.278992,-0.407560,0.093585,0.292164,-0.378807,0.045871,0.302902,-0.366457,-0.017799,0.306486,-0.369587,0.078422,0.240887,-0.458092
36,0.300000,0.623867,0.779325,0.029135,0.050939,0.007239,0.622821,-0.572813,0.000929,-0.091570,0.620259,-0.584630,0.943235,0.040194,0.665776,-0.569276,0.765158,0.005721,0.589669,-0.570633,0.737535,0.074609,0.615579,-0.566714,0.674837,-0.020599,0.311046,-0.240072,-0.919343,0.039447,0.276353,-0.408872,0.001092,0.078059,0.266128,-0.418173,0.929311,-0.016550,0.246681,-0.463254,0.959944,0.014500,0.279176,-0.408159,0.850304,0.093467,0.292047,-0.378034,0.791966,0.046063,0.303020,-0.366764,0.912216,-0.017745,0.306442,-0.369535,0.974761,0.078432,0.241090,-0.458438,0.912349,-0.134048,0.673376,-0.528765,,,,,,,,,,,,,-0.091351,0.620227,-0.584701,0.040114,0.665531,-0.568342,0.005701,0.589974,-0.571601,0.074507,0.615765,-0.568027,0.078129,0.266229,-0.417882,-0.016636,0.246674,-0.463348,0.014580,0.278993,-0.407561,0.093604,0.292242,-0.379083,0.045870,0.302902,-0.366472,-0.017811,0.306469,-0.369547,0.078418,0.240883,-0.458062
37,0.308333,0.623879,0.779310,0.029052,0.051047,0.007238,0.622816,-0.572800,0.000935,-0.091570,0.620256,-0.584622,0.941840,0.040196,0.665770,-0.569272,0.757541,0.005719,0.589665,-0.570611,0.746231,0.074608,0.615572,-0.566694,0.667413,-0.020548,0.310955,-0.240119,-0.919362,0.039448,0.276350,-0.408871,0.001094,0.078059,0.266126,-0.418176,0.921093,-0.016556,0.246666,-0.463240,0.968170,0.014501,0.279171,-0.408154,0.842381,0.093472,0.292052,-0.378043,0.730960,0.046070,0.303024,-0.366769,0.907398,-0.017740,0.306442,-0.369530,0.981989,0.078427,0.241081,-0.458437,0.892622,-0.134045,0.673389,-0.528792,,,,,,,,,,,,,-0.091349,0.620218,-0.584661,0.040115,0.665519,-0.568303,0.005700,0.589989,-0.571647,0.074506,0.615759,-0.568036,0.078134,0.266218,-0.417884,-0.016645,0.246661,-0.463328,0.014583,0.279007,-0.407622,0.093612,0.292255,-0.379074,0.045868,0.302889,-0.366444,-0.017798,0.306476,-0.369555,0.078418,0.240866,-0.458041
38,0.316667,0.623946,0.779185,0.029145,0.052085,0.007228,0.622813,-0.572738,0.000931,-0.091560,0.620271,-0.584729,0.946707,0.040193,0.665762,-0.569201,0.781559,0.005695,0.589665,-0.570514,0.691293,0.074586,0.615556,-0.566507,0.704480,-0.020513,0.311059,-0.240102,-0.919332,0.039445,0.276337,-0.408827,0.001093,0.078058,0.266111,-0.418123,0.931814,-0.016548,0.246656,-0.463208,0.957528,0.014498,0.279160,-0.408115,0.859266,0.093463,0.292037,-0.377987,0.789944,0.046059,0.303011,-0.366723,0.906469,-0.017750,0.306432,-0.369499,0.984173,0.078434,0.241067,-0.458384,0.914655,-0.134042,0.673371,-0.528709,,,,,,,,,,,,,-0.091355,0.620226,-0.584695,0.040114,0.665531,-0.568362,0.005720,0.590016,-0.571698,0.074456,0.615705,-0.567672,0.078138,0.266229,-0.417890,-0.016637,0.246672,-0.463352,0.014583,0.278985,-0.407587,0.093580,0.292171,-0.378808,0.045871,0.302891,-0.366423,-0.017805,0.306463,-0.369506,0.078418,0.240890,-0.458092
39,0.325000,0.623907,0.779271,0.028843,0.051439,0.007230,0.622824,-0.572774,0.000935,-0.091575,0.620269,-0.584629,0.942245,0.040192,0.665777,-0.569269,0.760216,0.005705,0.589675,-0.570559,0.723445,0.074597,0.615576,-0.566639,0.671101,-0.020537,0.311072,-0.240058,-0.919339,0.039443,0.276334,-0.408824,0.001092,0.078056,0.266106,-0.418121,0.921477,-0.016552,0.246661,-0.463208,0.966109,0.014496,0.279158,-0.408112,0.854169,0.093462,0.292028,-0.377983,0.783333,0.046058,0.303005,-0.366718,0.904117,-0.017750,0.306430,-0.369494,0.968611,0.078430,0.241064,-0.458383,0.919557,-0.134049,0.673384,-0.528841,,,,,,,,,,,,,-0.091351,0.620232,-0.584672,0.040109,0.665533,-0.568345,0.005695,0.590000,-0.571616,0.074483,0.615756,-0.567937,0.078134,0.266205,-0.417833,-0.016639,0.246659,-0.463312,0.014581,0.278987,-0.407561,0.093576,0.292168,-0.378830,0.045875,0.302879,-0.366405,-0.017796,0.306484,-0.369598,0.078416,0.240894,-0.458111
