Format Version,1.23,Take Name,Take 2023-04-19 05.19.59 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2023-04-19 05.20.00.435 오후,Capture Start Frame,243691,Total Frames in Take,1760,Total Exported Frames,1760,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
223,1.858333,0.003272,0.042373,-0.659934,-0.750120,-0.004423,0.460423,0.212582,0.000843,0.094625,0.467019,0.220014,0.950919,-0.041403,0.500114,0.211615,0.681532,0.000106,0.427623,0.209465,0.787049,-0.071022,0.446937,0.209233,0.734562,0.009284,-0.760826,-0.648450,-0.023880,-0.163431,0.057490,0.346854,0.000830,-0.202408,0.045960,0.351571,0.892294,-0.138359,0.059226,0.347063,0.943488,-0.104388,0.099632,0.324353,0.782944,-0.109409,0.004295,0.383095,0.921736,-0.167985,0.099929,0.320176,0.960474,-0.216241,0.087293,0.325557,0.000000,-0.205228,0.006092,0.376162,0.889480,0.266484,0.742083,0.514695,0.336733,0.038079,0.110886,0.065889,0.000923,0.135537,0.189387,0.052159,0.714545,0.174584,0.218463,0.040022,0.933016,0.194669,0.270009,0.021051,0.589658,0.259193,0.246221,0.025982,0.843445,0.135707,0.189308,0.051033,0.174474,0.218488,0.039779,0.194651,0.269950,0.022691,0.259032,0.246297,0.026582,-0.215654,0.100718,0.317128,0.094542,0.466843,0.219994,-0.041589,0.500282,0.210367,0.000246,0.427879,0.210266,-0.070831,0.446713,0.210253,-0.202520,0.046188,0.351224,-0.138475,0.059167,0.347248,-0.104272,0.099585,0.325212,-0.109332,0.004548,0.383263,-0.167976,0.099967,0.320023,-0.205173,0.005758,0.375877
224,1.866667,0.002403,0.042170,-0.659920,-0.750148,-0.004406,0.460438,0.212593,0.000818,0.094653,0.467028,0.219888,0.950919,-0.041388,0.500129,0.211721,0.681532,0.000119,0.427641,0.209435,0.787049,-0.071010,0.446955,0.209326,0.734562,0.009296,-0.760766,-0.648520,-0.023872,-0.163430,0.057489,0.346844,0.000827,-0.202407,0.045957,0.351559,0.892294,-0.138358,0.059226,0.347054,0.943488,-0.104388,0.099637,0.324351,0.782944,-0.109407,0.004290,0.383075,0.921736,-0.167985,0.099933,0.320174,0.960474,-0.216241,0.087295,0.325552,0.000000,-0.205225,0.006085,0.376142,0.889480,0.267719,0.741638,0.515168,0.336009,0.038056,0.110921,0.065895,0.000924,0.135568,0.189357,0.052177,0.714545,0.174622,0.218422,0.040039,0.933016,0.194725,0.269993,0.021154,0.589658,0.259234,0.246129,0.025913,0.843445,0.135735,0.189275,0.051000,0.174499,0.218461,0.039848,0.194716,0.269898,0.022651,0.259071,0.246226,0.026618,-0.215656,0.100722,0.317113,0.094619,0.466853,0.219967,-0.041600,0.500330,0.210370,0.000250,0.427867,0.210217,-0.070879,0.446740,0.210092,-0.202520,0.046184,0.351227,-0.138479,0.059161,0.347213,-0.104262,0.099593,0.325198,-0.109332,0.004542,0.383246,-0.167979,0.099971,0.320024,-0.205174,0.005747,0.375842
225,1.875000,0.002726,0.042675,-0.659942,-0.750099,-0.004434,0.460435,0.212589,0.000851,0.094616,0.467031,0.220003,0.950763,-0.041417,0.500124,0.211681,0.668962,0.000097,0.427639,0.209431,0.784855,-0.071033,0.446947,0.209241,0.724761,0.009249,-0.760801,-0.648480,-0.023866,-0.163430,0.057487,0.346852,0.000829,-0.202407,0.045958,0.351572,0.893840,-0.138358,0.059222,0.347060,0.944047,-0.104387,0.099629,0.324351,0.784692,-0.109407,0.004288,0.383085,0.923909,-0.167984,0.099929,0.320178,0.962143,-0.216240,0.087294,0.325561,0.000000,-0.205226,0.006088,0.376159,0.883150,0.266249,0.742011,0.514529,0.337328,0.038073,0.110877,0.065808,0.000923,0.135579,0.189330,0.052133,0.711775,0.174651,0.218382,0.040019,0.937872,0.194777,0.269907,0.021037,0.599561,0.259287,0.246096,0.026054,0.839110,0.135752,0.189244,0.050996,0.174540,0.218412,0.039799,0.194767,0.269854,0.022638,0.259114,0.246168,0.026669,-0.215650,0.100721,0.317136,0.094538,0.466853,0.219970,-0.041613,0.500311,0.210385,0.000226,0.427892,0.210244,-0.070829,0.446706,0.210296,-0.202518,0.046192,0.351235,-0.138477,0.059170,0.347242,-0.104262,0.099581,0.325202,-0.109333,0.004537,0.383244,-0.167978,0.099963,0.320031,-0.205177,0.005742,0.375849
226,1.883333,0.002199,0.042403,-0.659889,-0.750162,-0.004394,0.460425,0.212643,0.000834,0.094665,0.467006,0.219950,0.950387,-0.041373,0.500118,0.211793,0.641602,0.000130,0.427629,0.209466,0.793092,-0.070998,0.446947,0.209363,0.762300,0.009318,-0.760757,-0.648531,-0.023889,-0.163432,0.057491,0.346845,0.000830,-0.202409,0.045958,0.351558,0.898375,-0.138360,0.059228,0.347056,0.948086,-0.104389,0.099640,0.324357,0.786590,-0.109409,0.004291,0.383078,0.922961,-0.167986,0.099936,0.320176,0.963460,-0.216242,0.087297,0.325551,0.000000,-0.205228,0.006085,0.376139,0.885202,0.266366,0.742055,0.514348,0.337417,0.038074,0.110906,0.065894,0.000923,0.135606,0.189319,0.052186,0.717973,0.174687,0.218354,0.040059,0.936195,0.194831,0.269866,0.021060,0.593828,0.259332,0.246033,0.026076,0.833777,0.135781,0.189232,0.051075,0.174565,0.218398,0.039840,0.194816,0.269805,0.022683,0.259162,0.246107,0.026715,-0.215648,0.100733,0.317154,0.094628,0.466821,0.220014,-0.041595,0.500324,0.210392,0.000248,0.427880,0.210246,-0.070830,0.446708,0.210268,-0.202515,0.046196,0.351246,-0.138484,0.059158,0.347208,-0.104269,0.099597,0.325201,-0.109335,0.004542,0.383241,-0.167975,0.099972,0.320035,-0.205177,0.005746,0.375835
227,1.891667,0.002519,0.042794,-0.659869,-0.750157,-0.004412,0.460424,0.212622,0.000837,0.094640,0.467000,0.220029,0.950387,-0.041388,0.500119,0.211736,0.641602,0.000114,0.427629,0.209448,0.793092,-0.071013,0.446949,0.209274,0.762300,0.009292,-0.760794,-0.648486,-0.023916,-0.163439,0.057482,0.346812,0.000829,-0.202417,0.045953,0.351526,0.898375,-0.138367,0.059217,0.347023,0.948086,-0.104393,0.099624,0.324319,0.786590,-0.109421,0.004282,0.383051,0.922961,-0.167990,0.099924,0.320138,0.963460,-0.216246,0.087290,0.325514,0.000000,-0.205239,0.006083,0.376112,0.885202,0.267069,0.741817,0.514557,0.337064,0.038058,0.110925,0.065951,0.000922,0.135629,0.189290,0.052244,0.717973,0.174717,0.218312,0.040114,0.936195,0.194876,0.269835,0.021158,0.593828,0.259367,0.245952,0.026082,0.833777,0.135802,0.189203,0.051102,0.174597,0.218355,0.039925,0.194873,0.269761,0.022692,0.259189,0.246042,0.026809,-0.215649,0.100726,0.317156,0.094548,0.466829,0.219976,-0.041597,0.500318,0.210374,0.000246,0.427870,0.210221,-0.070780,0.446714,0.210476,-0.202519,0.046194,0.351236,-0.138483,0.059156,0.347210,-0.104267,0.099581,0.325175,-0.109368,0.004515,0.383135,-0.167979,0.099964,0.320008,-0.205176,0.005750,0.375833
228,1.900000,0.002864,0.042537,-0.659985,-0.750068,-0.004440,0.460421,0.212539,0.000833,0.094609,0.467029,0.219948,0.952277,-0.041427,0.500106,0.211616,0.673380,0.000094,0.427624,0.209394,0.783019,-0.071038,0.446926,0.209198,0.762438,0.009359,-0.760685,-0.648611,-0.023965,-0.163435,0.057485,0.346822,0.000825,-0.202413,0.045952,0.351526,0.904182,-0.138364,0.059221,0.347038,0.942420,-0.104388,0.099637,0.324353,0.787979,-0.109421,0.004276,0.383053,0.942332,-0.167984,0.099936,0.320161,0.967784,-0.216241,0.087297,0.325526,0.000000,-0.205238,0.006074,0.376098,0.894550,0.268644,0.741136,0.515388,0.336042,0.038034,0.110960,0.065937,0.000925,0.135660,0.189267,0.052288,0.696801,0.174753,0.218290,0.040175,0.940783,0.194926,0.269857,0.021356,0.645701,0.259401,0.245888,0.026051,0.807976,0.135823,0.189186,0.051089,0.174620,0.218336,0.039984,0.194920,0.269736,0.022768,0.259241,0.245999,0.026794,-0.215645,0.100730,0.317164,0.094543,0.466851,0.219973,-0.041633,0.500263,0.210335,0.000249,0.427863,0.210214,-0.070875,0.446734,0.210114,-0.202512,0.046192,0.351243,-0.138479,0.059165,0.347229,-0.104259,0.099597,0.325190,-0.109373,0.004495,0.383108,-0.167974,0.099972,0.320038,-0.205172,0.005749,0.375838
229,1.908333,0.001914,0.042478,-0.659796,-0.750241,-0.004397,0.460450,0.212632,0.000826,0.094665,0.467005,0.219916,0.952277,-0.041368,0.500152,0.211813,0.673380,0.000119,0.427655,0.209436,0.783019,-0.071005,0.446988,0.209363,0.762438,0.009227,-0.760800,-0.648483,-0.023825,-0.163425,0.057494,0.346868,0.000828,-0.202401,0.045965,0.351591,0.904182,-0.138353,0.059230,0.347073,0.942420,-0.104385,0.099638,0.324362,0.787979,-0.109398,0.004296,0.383096,0.942332,-0.167982,0.099936,0.320194,0.967784,-0.216237,0.087301,0.325582,0.000000,-0.205218,0.006095,0.376178,0.894550,0.266812,0.741686,0.514541,0.337581,0.038062,0.110913,0.065842,0.000923,0.135666,0.189250,0.052217,0.696801,0.174775,0.218260,0.040121,0.940783,0.194967,0.269771,0.021170,0.645701,0.259446,0.245876,0.026174,0.807976,0.135839,0.189164,0.051077,0.174656,0.218307,0.039954,0.194962,0.269696,0.022721,0.259274,0.245966,0.026887,-0.215656,0.100723,0.317109,0.094629,0.466826,0.219974,-0.041599,0.500358,0.210402,0.000235,0.427890,0.210200,-0.070830,0.446761,0.210286,-0.202515,0.046190,0.351238,-0.138471,0.059174,0.347270,-0.104264,0.099587,0.325172,-0.109315,0.004557,0.383306,-0.167985,0.099968,0.320015,-0.205165,0.005754,0.375873
230,1.916667,0.002274,0.042180,-0.659965,-0.750108,-0.004396,0.460436,0.212621,0.000831,0.094664,0.467037,0.219903,0.950177,-0.041382,0.500122,0.211763,0.648531,0.000133,0.427640,0.209457,0.806375,-0.070998,0.446944,0.209362,0.761309,0.009261,-0.760760,-0.648528,-0.023888,-0.163430,0.057489,0.346844,0.000829,-0.202407,0.045959,0.351560,0.896380,-0.138358,0.059224,0.347053,0.943249,-0.104385,0.099633,0.324351,0.789876,-0.109409,0.004285,0.383073,0.921156,-0.167982,0.099934,0.320175,0.963582,-0.216238,0.087299,0.325554,0.000000,-0.205228,0.006087,0.376142,0.884962,0.267798,0.741253,0.515028,0.337007,0.038038,0.110942,0.065868,0.000924,0.135686,0.189233,0.052282,0.702427,0.174801,0.218238,0.040197,0.945313,0.195008,0.269774,0.021329,0.651362,0.259475,0.245818,0.026198,0.793929,0.135855,0.189140,0.051107,0.174675,0.218297,0.040028,0.195006,0.269673,0.022720,0.259299,0.245917,0.026997,-0.215656,0.100725,0.317113,0.094628,0.466856,0.219977,-0.041597,0.500328,0.210389,0.000240,0.427885,0.210184,-0.070827,0.446706,0.210271,-0.202513,0.046196,0.351237,-0.138480,0.059158,0.347233,-0.104267,0.099585,0.325182,-0.109333,0.004539,0.383243,-0.167972,0.099972,0.320034,-0.205177,0.005746,0.375837
231,1.925000,0.002797,0.042710,-0.659902,-0.750132,-0.004421,0.460437,0.212591,0.000844,0.094628,0.467023,0.220019,0.950177,-0.041400,0.500130,0.211675,0.648531,0.000107,0.427640,0.209435,0.806375,-0.071021,0.446957,0.209234,0.761309,0.009311,-0.760741,-0.648547,-0.023941,-0.163434,0.057485,0.346835,0.000829,-0.202412,0.045955,0.351545,0.896380,-0.138362,0.059221,0.347048,0.943249,-0.104387,0.099631,0.324353,0.789876,-0.109418,0.004280,0.383069,0.921156,-0.167983,0.099932,0.320167,0.963582,-0.216240,0.087296,0.325539,0.000000,-0.205236,0.006082,0.376124,0.884962,0.266376,0.741723,0.514309,0.338196,0.038060,0.110914,0.065870,0.000929,0.135691,0.189226,0.052284,0.702427,0.174818,0.218219,0.040207,0.945313,0.195039,0.269708,0.021228,0.651362,0.259509,0.245810,0.026335,0.793929,0.135872,0.189126,0.051096,0.174693,0.218273,0.040052,0.195040,0.269640,0.022758,0.259323,0.245888,0.027034,-0.215646,0.100729,0.317146,0.094547,0.466849,0.219978,-0.041596,0.500326,0.210370,0.000248,0.427878,0.210264,-0.070830,0.446722,0.210251,-0.202512,0.046198,0.351255,-0.138475,0.059169,0.347240,-0.104263,0.099585,0.325198,-0.109367,0.004507,0.383150,-0.167973,0.099968,0.320045,-0.205173,0.005748,0.375848
232,1.933333,0.002588,0.041907,-0.659918,-0.750163,-0.004396,0.460445,0.212619,0.000834,0.094665,0.467035,0.219895,0.950530,-0.041375,0.500137,0.211728,0.642110,0.000128,0.427646,0.209482,0.797384,-0.071000,0.446962,0.209371,0.759140,0.009282,-0.760828,-0.648447,-0.023886,-0.163430,0.057490,0.346847,0.000828,-0.202407,0.045961,0.351564,0.889495,-0.138358,0.059226,0.347056,0.946455,-0.104386,0.099632,0.324346,0.784751,-0.109409,0.004296,0.383088,0.921090,-0.167983,0.099930,0.320168,0.967027,-0.216239,0.087295,0.325549,0.000000,-0.205227,0.006094,0.376155,0.889211,0.266404,0.741690,0.514349,0.338187,0.038074,0.110901,0.065886,0.000925,0.135707,0.189213,0.052309,0.714723,0.174834,0.218206,0.040236,0.942031,0.195057,0.269697,0.021263,0.626076,0.259527,0.245797,0.026367,0.812491,0.135886,0.189123,0.051186,0.174710,0.218250,0.040045,0.195055,0.269632,0.022757,0.259346,0.245876,0.027090,-0.215647,0.100723,0.317139,0.094629,0.466850,0.219955,-0.041595,0.500347,0.210329,0.000239,0.427896,0.210244,-0.070827,0.446718,0.210287,-0.202526,0.046183,0.351201,-0.138478,0.059159,0.347220,-0.104265,0.099589,0.325197,-0.109332,0.004548,0.383261,-0.167971,0.099970,0.320043,-0.205173,0.005762,0.375865
233,1.941667,0.003206,0.041399,-0.660035,-0.750086,-0.004385,0.460462,0.212623,0.000810,0.094674,0.467086,0.219894,0.950530,-0.041373,0.500144,0.211666,0.642110,0.000146,0.427659,0.209538,0.797384,-0.070986,0.446959,0.209393,0.759140,0.009225,-0.760760,-0.648529,-0.023858,-0.163430,0.057492,0.346847,0.000831,-0.202407,0.045963,0.351566,0.889495,-0.138358,0.059227,0.347054,0.946455,-0.104387,0.099635,0.324349,0.784751,-0.109407,0.004287,0.383071,0.921090,-0.167984,0.099937,0.320178,0.967027,-0.216240,0.087303,0.325562,0.000000,-0.205226,0.006091,0.376149,0.889211,0.266787,0.741578,0.514421,0.338021,0.038058,0.110937,0.065912,0.000929,0.135716,0.189216,0.052329,0.714723,0.174849,0.218200,0.040251,0.942031,0.195082,0.269694,0.021297,0.626076,0.259545,0.245764,0.026353,0.812491,0.135891,0.189123,0.051198,0.174726,0.218252,0.040097,0.195084,0.269621,0.022769,0.259364,0.245849,0.027097,-0.215655,0.100721,0.317121,0.094632,0.466911,0.219992,-0.041582,0.500328,0.210356,0.000260,0.427881,0.210180,-0.070822,0.446755,0.210300,-0.202522,0.046196,0.351216,-0.138476,0.059166,0.347225,-0.104265,0.099586,0.325178,-0.109332,0.004543,0.383253,-0.167981,0.099971,0.320018,-0.205167,0.005753,0.375873
234,1.950000,0.002836,0.041735,-0.659887,-0.750199,-0.004377,0.460439,0.212660,0.000828,0.094684,0.467023,0.219938,0.951068,-0.041352,0.500135,0.211743,0.642247,0.000143,0.427638,0.209542,0.804664,-0.070982,0.446962,0.209416,0.731368,0.009266,-0.760770,-0.648516,-0.023891,-0.163431,0.057489,0.346841,0.000830,-0.202409,0.045959,0.351556,0.896922,-0.138359,0.059224,0.347050,0.945838,-0.104387,0.099632,0.324347,0.789199,-0.109411,0.004286,0.383072,0.921986,-0.167984,0.099933,0.320170,0.965401,-0.216240,0.087298,0.325549,0.000000,-0.205230,0.006088,0.376140,0.887538,0.266322,0.741624,0.514362,0.338377,0.038067,0.110902,0.065834,0.000926,0.135713,0.189203,0.052292,0.705407,0.174848,0.218191,0.040233,0.942696,0.195084,0.269679,0.021265,0.620382,0.259549,0.245773,0.026397,0.807620,0.135893,0.189105,0.051132,0.174726,0.218246,0.040047,0.195087,0.269609,0.022782,0.259356,0.245854,0.027138,-0.215651,0.100725,0.317131,0.094638,0.466840,0.219992,-0.041581,0.500330,0.210344,0.000253,0.427888,0.210274,-0.070779,0.446732,0.210445,-0.202514,0.046196,0.351236,-0.138481,0.059162,0.347218,-0.104272,0.099581,0.325180,-0.109336,0.004538,0.383240,-0.167970,0.099973,0.320038,-0.205174,0.005750,0.375847
235,1.958333,0.002486,0.042064,-0.659905,-0.750166,-0.004377,0.460447,0.212659,0.000825,0.094683,0.467033,0.219947,0.951068,-0.041357,0.500140,0.211779,0.642247,0.000146,0.427649,0.209510,0.804664,-0.070982,0.446966,0.209400,0.731368,0.009283,-0.760757,-0.648530,-0.023905,-0.163436,0.057483,0.346826,0.000827,-0.202413,0.045954,0.351540,0.896922,-0.138364,0.059219,0.347037,0.945838,-0.104391,0.099629,0.324337,0.789199,-0.109417,0.004280,0.383058,0.921986,-0.167988,0.099929,0.320157,0.965401,-0.216244,0.087293,0.325534,0.000000,-0.205235,0.006081,0.376122,0.887538,0.267095,0.741452,0.514605,0.337774,0.038053,0.110938,0.065899,0.000926,0.135715,0.189213,0.052325,0.705407,0.174847,0.218201,0.040249,0.942696,0.195078,0.269706,0.021323,0.620382,0.259540,0.245763,0.026329,0.807620,0.135893,0.189125,0.051171,0.174721,0.218246,0.040110,0.195079,0.269629,0.022789,0.259359,0.245854,0.027102,-0.215653,0.100728,0.317134,0.094633,0.466855,0.220011,-0.041584,0.500342,0.210377,0.000257,0.427884,0.210224,-0.070779,0.446738,0.210439,-0.202514,0.046189,0.351253,-0.138481,0.059160,0.347218,-0.104266,0.099585,0.325191,-0.109363,0.004510,0.383142,-0.167975,0.099970,0.320030,-0.205171,0.005756,0.375854
236,1.966667,0.002006,0.042545,-0.659900,-0.750145,-0.004383,0.460461,0.212642,0.000836,0.094676,0.467044,0.219948,0.950454,-0.041364,0.500153,0.211812,0.625138,0.000143,0.427668,0.209449,0.785980,-0.070986,0.446981,0.209358,0.759762,0.009254,-0.760761,-0.648527,-0.023885,-0.163430,0.057488,0.346848,0.000829,-0.202407,0.045959,0.351564,0.895715,-0.138358,0.059223,0.347057,0.945638,-0.104385,0.099632,0.324354,0.789458,-0.109409,0.004284,0.383076,0.918798,-0.167982,0.099934,0.320179,0.959114,-0.216239,0.087299,0.325559,0.000000,-0.205228,0.006087,0.376146,0.885644,0.270601,0.739332,0.517548,0.335122,0.037978,0.110867,0.065229,0.000930,0.135705,0.189123,0.052020,0.768908,0.174829,0.218171,0.040067,0.960171,0.195059,0.269837,0.021582,0.718979,0.259503,0.245741,0.026048,0.738218,0.135877,0.189110,0.051112,0.174699,0.218263,0.040052,0.195061,0.269643,0.022689,0.259341,0.245880,0.027073,-0.215651,0.100730,0.317147,0.094634,0.466858,0.220002,-0.041591,0.500387,0.210349,0.000271,0.427907,0.210261,-0.070822,0.446728,0.210271,-0.202516,0.046196,0.351238,-0.138473,0.059168,0.347233,-0.104269,0.099580,0.325186,-0.109333,0.004540,0.383262,-0.167977,0.099968,0.320019,-0.205175,0.005744,0.375848
237,1.975000,0.002516,0.041978,-0.659994,-0.750093,-0.004378,0.460478,0.212656,0.000825,0.094681,0.467088,0.219935,0.950454,-0.041366,0.500162,0.211773,0.625138,0.000153,0.427680,0.209513,0.785980,-0.070979,0.446982,0.209405,0.759762,0.009247,-0.760884,-0.648383,-0.023861,-0.163429,0.057487,0.346849,0.000830,-0.202406,0.045959,0.351572,0.895715,-0.138357,0.059222,0.347056,0.945638,-0.104387,0.099623,0.324337,0.789458,-0.109406,0.004297,0.383095,0.918798,-0.167984,0.099922,0.320164,0.959114,-0.216240,0.087289,0.325552,0.000000,-0.205226,0.006096,0.376169,0.885644,0.266465,0.741546,0.514588,0.338090,0.038058,0.110901,0.065781,0.000925,0.135683,0.189230,0.052253,0.768908,0.174808,0.218234,0.040197,0.960171,0.195026,0.269738,0.021255,0.718979,0.259498,0.245841,0.026346,0.738218,0.135862,0.189139,0.051132,0.174680,0.218283,0.040032,0.195026,0.269672,0.022758,0.259321,0.245920,0.027044,-0.215650,0.100725,0.317144,0.094636,0.466910,0.219995,-0.041584,0.500378,0.210393,0.000245,0.427908,0.210169,-0.070775,0.446740,0.210435,-0.202524,0.046185,0.351223,-0.138481,0.059161,0.347232,-0.104269,0.099576,0.325170,-0.109329,0.004548,0.383272,-0.167970,0.099958,0.320029,-0.205166,0.005766,0.375881
238,1.983333,0.002334,0.042146,-0.659932,-0.750139,-0.004375,0.460447,0.212616,0.000828,0.094685,0.467040,0.219899,0.948541,-0.041358,0.500137,0.211752,0.644632,0.000151,0.427650,0.209456,0.804290,-0.070978,0.446962,0.209357,0.759280,0.009337,-0.760719,-0.648572,-0.023954,-0.163438,0.057481,0.346820,0.000828,-0.202416,0.045949,0.351527,0.899501,-0.138366,0.059216,0.347035,0.941577,-0.104390,0.099629,0.324344,0.781446,-0.109423,0.004274,0.383054,0.937754,-0.167986,0.099929,0.320155,0.965559,-0.216243,0.087292,0.325523,0.000000,-0.205240,0.006074,0.376104,0.889487,0.266018,0.741839,0.514285,0.338260,0.038068,0.110907,0.065875,0.000923,0.135664,0.189263,0.052292,0.710180,0.174780,0.218271,0.040216,0.940760,0.194982,0.269763,0.021223,0.613419,0.259463,0.245899,0.026364,0.832191,0.135841,0.189174,0.051149,0.174660,0.218308,0.040016,0.194982,0.269700,0.022768,0.259285,0.245975,0.027006,-0.215648,0.100725,0.317152,0.094642,0.466857,0.219982,-0.041574,0.500339,0.210361,0.000276,0.427894,0.210189,-0.070817,0.446731,0.210278,-0.202523,0.046186,0.351220,-0.138483,0.059161,0.347229,-0.104262,0.099588,0.325208,-0.109367,0.004503,0.383133,-0.167974,0.099966,0.320023,-0.205181,0.005740,0.375821
239,1.991667,0.002509,0.041988,-0.659923,-0.750155,-0.004377,0.460463,0.212653,0.000835,0.094683,0.467054,0.219932,0.948541,-0.041358,0.500154,0.211770,0.644632,0.000147,0.427664,0.209508,0.804290,-0.070981,0.446979,0.209401,0.759280,0.009295,-0.760789,-0.648492,-0.023897,-0.163430,0.057487,0.346850,0.000828,-0.202407,0.045956,0.351565,0.899501,-0.138358,0.059223,0.347061,0.941577,-0.104386,0.099631,0.324357,0.781446,-0.109410,0.004288,0.383087,0.937754,-0.167983,0.099929,0.320177,0.965559,-0.216239,0.087293,0.325555,0.000000,-0.205228,0.006086,0.376151,0.889487,0.266302,0.741813,0.514447,0.337848,0.038070,0.110917,0.065910,0.000922,0.135647,0.189291,0.052302,0.710180,0.174751,0.218311,0.040215,0.940760,0.194933,0.269818,0.021240,0.613419,0.259420,0.245957,0.026313,0.832191,0.135825,0.189204,0.051163,0.174626,0.218355,0.040044,0.194928,0.269752,0.022807,0.259250,0.246036,0.026964,-0.215653,0.100718,0.317123,0.094638,0.466869,0.219969,-0.041584,0.500355,0.210369,0.000250,0.427918,0.210251,-0.070774,0.446739,0.210434,-0.202513,0.046198,0.351262,-0.138476,0.059156,0.347225,-0.104267,0.099588,0.325207,-0.109338,0.004538,0.383238,-0.167973,0.099965,0.320027,-0.205181,0.005741,0.375842
240,2.000000,0.002622,0.042839,-0.659903,-0.750124,-0.004405,0.460452,0.212591,0.000843,0.094645,0.467037,0.220018,0.950866,-0.041385,0.500144,0.211694,0.663249,0.000124,0.427656,0.209422,0.791395,-0.071004,0.446971,0.209231,0.723222,0.009267,-0.760777,-0.648507,-0.023899,-0.163424,0.057495,0.346865,0.000829,-0.202401,0.045966,0.351581,0.892221,-0.138352,0.059230,0.347075,0.949973,-0.104379,0.099638,0.324372,0.764258,-0.109405,0.004293,0.383099,0.924735,-0.167975,0.099939,0.320194,0.955541,-0.216232,0.087305,0.325573,0.000000,-0.205223,0.006095,0.376165,0.885033,0.266575,0.741596,0.514891,0.337433,0.038077,0.110906,0.065844,0.000923,0.135631,0.189318,0.052286,0.723309,0.174722,0.218361,0.040216,0.937403,0.194884,0.269897,0.021298,0.602348,0.259378,0.246043,0.026307,0.836067,0.135802,0.189243,0.051195,0.174607,0.218389,0.039996,0.194875,0.269835,0.022887,0.259212,0.246123,0.026936,-0.215649,0.100721,0.317115,0.094557,0.466863,0.219990,-0.041577,0.500344,0.210375,0.000270,0.427893,0.210208,-0.070814,0.446732,0.210295,-0.202520,0.046187,0.351230,-0.138479,0.059160,0.347213,-0.104232,0.099612,0.325303,-0.109331,0.004541,0.383253,-0.167982,0.099967,0.320018,-0.205170,0.005759,0.375856
241,2.008333,0.003683,0.041269,-0.659893,-0.750216,-0.004374,0.460467,0.212590,0.000842,0.094684,0.467056,0.219897,0.945807,-0.041346,0.500164,0.211582,0.626201,0.000144,0.427659,0.209536,0.805791,-0.070980,0.446990,0.209343,0.716556,0.009216,-0.760820,-0.648459,-0.023857,-0.163432,0.057490,0.346836,0.000826,-0.202409,0.045962,0.351558,0.897428,-0.138360,0.059224,0.347043,0.945045,-0.104388,0.099628,0.324329,0.789802,-0.109409,0.004291,0.383069,0.923075,-0.167986,0.099930,0.320160,0.962859,-0.216242,0.087298,0.325547,0.000000,-0.205228,0.006095,0.376148,0.883342,0.266797,0.741528,0.515130,0.337041,0.038081,0.110920,0.065852,0.000924,0.135611,0.189362,0.052293,0.716663,0.174690,0.218423,0.040222,0.933614,0.194829,0.269977,0.021331,0.603701,0.259331,0.246132,0.026280,0.824113,0.135783,0.189280,0.051176,0.174577,0.218455,0.039983,0.194824,0.269910,0.022915,0.259154,0.246215,0.026956,-0.215644,0.100729,0.317147,0.094633,0.466862,0.219980,-0.041574,0.500377,0.210120,0.000254,0.427926,0.210257,-0.070772,0.446736,0.210428,-0.202518,0.046201,0.351243,-0.138479,0.059159,0.347215,-0.104266,0.099583,0.325160,-0.109336,0.004542,0.383231,-0.167977,0.099965,0.320016,-0.205178,0.005750,0.375837
